INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목001', '방명록내용001', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목885', '방명록내용885', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목886', '방명록내용886', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목887', '방명록내용887', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목888', '방명록내용888', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목889', '방명록내용889', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목890', '방명록내용890', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목891', '방명록내용891', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목892', '방명록내용892', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목893', '방명록내용893', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목894', '방명록내용894', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목895', '방명록내용895', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목896', '방명록내용896', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목897', '방명록내용897', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목898', '방명록내용898', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목899', '방명록내용899', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목900', '방명록내용900', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목901', '방명록내용901', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목902', '방명록내용902', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목903', '방명록내용903', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목904', '방명록내용904', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목905', '방명록내용905', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목906', '방명록내용906', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목907', '방명록내용907', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목908', '방명록내용908', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목909', '방명록내용909', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목910', '방명록내용910', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목911', '방명록내용911', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목912', '방명록내용912', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목913', '방명록내용913', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목914', '방명록내용914', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목915', '방명록내용915', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목916', '방명록내용916', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목917', '방명록내용917', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목918', '방명록내용918', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목919', '방명록내용919', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목920', '방명록내용920', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목921', '방명록내용921', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목922', '방명록내용922', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목923', '방명록내용923', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목924', '방명록내용924', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목925', '방명록내용925', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목926', '방명록내용926', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목927', '방명록내용927', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목928', '방명록내용928', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목929', '방명록내용929', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목930', '방명록내용930', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목931', '방명록내용931', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목932', '방명록내용932', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목933', '방명록내용933', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목934', '방명록내용934', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목935', '방명록내용935', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목936', '방명록내용936', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목937', '방명록내용937', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목938', '방명록내용938', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목939', '방명록내용939', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목940', '방명록내용940', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목941', '방명록내용941', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목942', '방명록내용942', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목943', '방명록내용943', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목944', '방명록내용944', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목945', '방명록내용945', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목946', '방명록내용946', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목947', '방명록내용947', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목948', '방명록내용948', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목949', '방명록내용949', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목950', '방명록내용950', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목951', '방명록내용951', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목952', '방명록내용952', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목953', '방명록내용953', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목954', '방명록내용954', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목955', '방명록내용955', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목956', '방명록내용956', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목957', '방명록내용957', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목958', '방명록내용958', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목959', '방명록내용959', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목960', '방명록내용960', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목961', '방명록내용961', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목962', '방명록내용962', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목963', '방명록내용963', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목964', '방명록내용964', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목965', '방명록내용965', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목966', '방명록내용966', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목967', '방명록내용967', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목968', '방명록내용968', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목969', '방명록내용969', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목970', '방명록내용970', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목971', '방명록내용971', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목972', '방명록내용972', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목973', '방명록내용973', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목974', '방명록내용974', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목975', '방명록내용975', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목976', '방명록내용976', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목977', '방명록내용977', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목978', '방명록내용978', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목979', '방명록내용979', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목980', '방명록내용980', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목981', '방명록내용981', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목982', '방명록내용982', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목983', '방명록내용983', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목984', '방명록내용984', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목985', '방명록내용985', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목986', '방명록내용986', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목987', '방명록내용987', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목988', '방명록내용988', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목989', '방명록내용989', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목990', '방명록내용990', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목991', '방명록내용991', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목992', '방명록내용992', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목993', '방명록내용993', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목994', '방명록내용994', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목995', '방명록내용995', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목996', '방명록내용996', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목997', '방명록내용997', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목998', '방명록내용998', now(), 0);
INSERT INTO shotel_board(userid, type, title, content, writedate, readcount) VALUES (1, 3, '방명록제목999', '방명록내용999', now(), 0);
